qt_to_Q	unpol_bn	err	unpol_rc	err	sivers_bn	err	sivers_rc	err	collins_bn	err	collins_rc	err
9.200000e-01	5.278875e-05	5.860728e-19	1.341136e-04	8.119863e-09	4.354061e-05	2.424205e-07	1.720245e-05	9.559068e-08	8.611113e-05	1.225757e-07	3.397426e-05	4.802291e-08	
9.300000e-01	4.498841e-05	4.994717e-19	1.218018e-04	7.670656e-09	4.246615e-05	2.529152e-07	1.574430e-05	9.354670e-08	8.983900e-05	1.195509e-07	3.326089e-05	4.395739e-08	
9.400000e-01	3.827575e-05	4.249461e-19	1.107884e-04	7.242186e-09	4.138003e-05	2.639150e-07	1.434949e-05	9.126404e-08	9.374628e-05	1.164933e-07	3.246422e-05	4.007190e-08	
9.500000e-01	3.250955e-05	3.609285e-19	1.009279e-04	6.834132e-09	4.028340e-05	2.754465e-07	1.302014e-05	8.874170e-08	9.784245e-05	1.134060e-07	3.158988e-05	3.637885e-08	
9.600000e-01	2.756531e-05	3.060364e-19	9.209138e-05	6.446064e-09	3.917741e-05	2.875380e-07	1.177951e-05	8.613791e-08	1.021375e-04	1.102924e-07	3.064432e-05	3.288802e-08	
9.700000e-01	2.333352e-05	2.590541e-19	8.416464e-05	6.077530e-09	3.806318e-05	3.002191e-07	1.058303e-05	8.313066e-08	1.066420e-04	1.071557e-07	2.963461e-05	2.960647e-08	
9.800000e-01	1.971802e-05	2.189139e-19	7.704463e-05	5.727720e-09	3.694185e-05	3.135212e-07	9.472639e-06	8.002883e-08	1.113671e-04	1.039989e-07	2.856918e-05	2.653930e-08	
9.900000e-01	1.663461e-05	1.846812e-19	7.064227e-05	5.396693e-09	3.581455e-05	3.274775e-07	8.447263e-06	7.685574e-08	1.163246e-04	1.008253e-07	2.745611e-05	2.368820e-08	
1.000000e+00	1.400969e-05	1.555389e-19	6.487473e-05	5.083198e-09	3.468238e-05	3.421232e-07	7.506547e-06	7.364904e-08	1.215269e-04	9.763801e-08	2.630540e-05	2.105376e-08	
1.010000e+00	1.177910e-05	1.307743e-19	5.967350e-05	4.786608e-09	3.354645e-05	3.574952e-07	6.655106e-06	7.051019e-08	1.269873e-04	9.444010e-08	2.512522e-05	1.863244e-08	
1.020000e+00	9.886979e-06	1.097675e-19	5.497417e-05	4.506387e-09	3.240785e-05	3.736328e-07	5.849782e-06	6.702511e-08	1.327196e-04	9.123471e-08	2.392535e-05	1.641998e-08	
1.030000e+00	8.284828e-06	9.198007e-20	5.072139e-05	4.241596e-09	3.126766e-05	3.905773e-07	5.114790e-06	6.347177e-08	1.387385e-04	8.802486e-08	2.271472e-05	1.440960e-08	
1.040000e+00	6.930625e-06	7.694539e-20	4.686579e-05	3.991799e-09	3.012693e-05	4.083726e-07	4.435870e-06	5.971297e-08	1.450597e-04	8.481345e-08	2.150209e-05	1.259305e-08	
1.050000e+00	5.788031e-06	6.426006e-20	4.336356e-05	3.756184e-09	2.898672e-05	4.270650e-07	3.881964e-06	5.677888e-08	1.516995e-04	8.160355e-08	2.029585e-05	1.096079e-08	
1.060000e+00	4.825691e-06	5.357593e-20	4.017583e-05	3.533792e-09	2.784806e-05	4.467035e-07	3.352168e-06	5.336475e-08	1.586753e-04	7.839796e-08	1.910385e-05	9.502224e-09	
1.070000e+00	4.016602e-06	4.459324e-20	3.727176e-05	3.324536e-09	2.671196e-05	4.673399e-07	2.892265e-06	5.020436e-08	1.660057e-04	7.519962e-08	1.793156e-05	8.205268e-09	
1.080000e+00	3.337562e-06	3.705438e-20	3.461760e-05	3.127146e-09	2.557941e-05	4.890291e-07	2.475934e-06	4.695061e-08	1.737100e-04	7.201127e-08	1.678700e-05	7.058923e-09	
1.090000e+00	2.768674e-06	3.073846e-20	3.218855e-05	2.941299e-09	2.445141e-05	5.118290e-07	2.108189e-06	4.376017e-08	1.818088e-04	6.883572e-08	1.567475e-05	6.050774e-09	
1.100000e+00	2.292909e-06	2.545640e-20	2.996160e-05	2.766265e-09	2.332889e-05	5.358011e-07	1.789782e-06	4.075268e-08	1.903240e-04	6.567560e-08	1.459925e-05	5.168728e-09	
1.110000e+00	1.895722e-06	2.104674e-20	2.791585e-05	2.601488e-09	2.221280e-05	5.610104e-07	1.511966e-06	3.784966e-08	1.992787e-04	6.253358e-08	1.356436e-05	4.401061e-09	
1.120000e+00	1.564719e-06	1.737187e-20	2.603326e-05	2.446464e-09	2.110405e-05	5.875257e-07	1.271514e-06	3.507900e-08	2.086973e-04	5.941223e-08	1.257299e-05	3.736360e-09	
1.130000e+00	1.289354e-06	1.431470e-20	2.429741e-05	2.300503e-09	2.000353e-05	6.154197e-07	1.064072e-06	3.243543e-08	2.186057e-04	5.631401e-08	1.162752e-05	3.163781e-09	
